Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
18,7,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761400000,1
18,7,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
18,7,URandomAgent,mypasswd1,73,55,1045,1202,1118,1257,1000000000,-1717000,0,41700000,0,0,0,956583000,998283000,1
18,7,UMovingAverageAgent,mypasswd2,0,21,41,21,41,42,1000000000,-510000,0,300000,0,0,0,999190000,999490000,1
18,7,TrendStrategy,passwd1,14,152,916,1024,930,1176,1000000000,-3830000,0,73800000,0,0,0,922370000,996170000,1
18,7,AntiTrendStrategy1,passwd2,64,0,906,816,970,816,1000000000,-62208000,0,46200000,0,0,0,891592000,937792000,1
18,7,AntiTrendStrategy2,passwd3,27,47,1076,792,1103,839,1000000000,-41403000,0,79200000,0,0,0,879397000,958597000,1
18,7,SRandomStrategy0000,passwd4,85,51,716,764,801,815,1000000000,69713000,0,4200000,0,0,0,1065513000,1069713000,1
18,7,SRandomStrategy0001,passwd5,36,88,764,979,800,1067,1000000000,36901000,0,80100000,0,0,0,956801000,1036901000,1
18,7,SRandomStrategy0002,passwd6,133,36,671,961,804,997,1000000000,49579000,0,57900000,0,0,0,991679000,1049579000,1
18,7,RsiStrategy,passwd7,45,0,649,524,694,524,1000000000,-41471000,0,51000000,0,0,0,907529000,958529000,1
18,7,SRsiStrategy1,passwd8,0,0,28,85,28,85,1000000000,9908000,0,17100000,0,0,0,992808000,1009908000,1
18,7,SRsiStrategy2,passwd9,0,0,119,153,119,153,1000000000,8799000,0,10200000,0,0,0,998599000,1008799000,1
18,7,SRsiStrategy3,passwd10,0,0,147,44,147,44,1000000000,-27003000,0,30900000,0,0,0,942097000,972997000,1
18,7,MovingAverageStrategy,passwd11,0,76,104,87,104,163,1000000000,-10169000,0,17700000,0,0,0,972131000,989831000,1
18,7,SMovingAverageStrategy1,passwd12,0,22,169,94,169,116,1000000000,-4833000,0,15900000,0,0,0,979267000,995167000,1
18,7,SMovingAverageStrategy2,passwd13,0,18,143,66,143,84,1000000000,-3416000,0,17700000,0,0,0,978884000,996584000,1
18,7,SMovingAverageStrategy3,passwd14,0,35,116,75,116,110,1000000000,-751000,0,1800000,0,0,0,997449000,999249000,1
18,7,SFSpreadStrategy1,passwd15,80,14,431,615,511,629,1000000000,62057000,0,35400000,0,0,0,1026657000,1062057000,1
18,7,SFSpreadStrategy2,passwd16,48,23,638,804,686,827,1000000000,56161000,0,42300000,0,0,0,1013861000,1056161000,1
18,7,DayTradeStrategy1,passwd17,10,23,491,299,501,322,1000000000,-47556000,0,53700000,0,0,0,898744000,952444000,1
18,7,DayTradeStrategy2,passwd18,50,4,551,316,601,320,1000000000,-48251000,0,84300000,0,0,0,867449000,951749000,1
