Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
29,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943800000,1
29,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
29,8,URandomAgent,mypasswd1,0,0,1744,2064,1744,2064,1000000000,-48647000,0,96000000,0,0,0,855353000,951353000,1
29,8,UMovingAverageAgent,mypasswd2,0,0,99,100,99,100,1000000000,-397000,0,300000,0,0,0,999303000,999603000,1
29,8,TrendStrategy,passwd1,0,0,1834,1768,1834,1768,1000000000,-15657000,0,19800000,0,0,0,964543000,984343000,1
29,8,AntiTrendStrategy1,passwd2,0,0,1489,1685,1489,1685,1000000000,-65790000,0,58800000,0,0,0,875410000,934210000,1
29,8,AntiTrendStrategy2,passwd3,0,0,1753,2032,1753,2032,1000000000,-46441000,0,83700000,0,0,0,869859000,953559000,1
29,8,SRandomStrategy0000,passwd4,0,0,1623,1461,1623,1461,1000000000,79025000,0,48600000,0,0,0,1030425000,1079025000,1
29,8,SRandomStrategy0001,passwd5,0,0,1790,1579,1790,1579,1000000000,40137000,0,63300000,0,0,0,976837000,1040137000,1
29,8,SRandomStrategy0002,passwd6,0,0,1689,1718,1689,1718,1000000000,28796000,0,8700000,0,0,0,1020096000,1028796000,1
29,8,RsiStrategy,passwd7,0,0,1011,1263,1011,1263,1000000000,-37072000,0,75600000,0,0,0,887328000,962928000,1
29,8,SRsiStrategy1,passwd8,0,0,323,224,323,224,1000000000,19557000,0,29700000,0,0,0,989857000,1019557000,1
29,8,SRsiStrategy2,passwd9,0,0,358,245,358,245,1000000000,10193000,0,33900000,0,0,0,976293000,1010193000,1
29,8,SRsiStrategy3,passwd10,0,0,337,209,337,209,1000000000,-17078000,0,38400000,0,0,0,944522000,982922000,1
29,8,MovingAverageStrategy,passwd11,0,0,248,210,248,210,1000000000,-14162000,0,11400000,0,0,0,974438000,985838000,1
29,8,SMovingAverageStrategy1,passwd12,0,0,310,279,310,279,1000000000,-7771000,0,9300000,0,0,0,982929000,992229000,1
29,8,SMovingAverageStrategy2,passwd13,0,0,259,199,259,199,1000000000,1872000,0,18000000,0,0,0,983872000,1001872000,1
29,8,SMovingAverageStrategy3,passwd14,0,0,263,233,263,233,1000000000,-4006000,0,9000000,0,0,0,986994000,995994000,1
29,8,SFSpreadStrategy1,passwd15,0,0,1300,986,1300,986,1000000000,89929000,0,94200000,0,0,0,995729000,1089929000,1
29,8,SFSpreadStrategy2,passwd16,0,0,1422,1101,1422,1101,1000000000,80503000,0,96300000,0,0,0,984203000,1080503000,1
29,8,DayTradeStrategy1,passwd17,0,0,601,927,601,927,1000000000,-57248000,0,97800000,0,0,0,844952000,942752000,1
29,8,DayTradeStrategy2,passwd18,0,0,729,899,729,899,1000000000,-35743000,0,51000000,0,0,0,913257000,964257000,1
