Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
14,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806400000,1
14,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
14,8,URandomAgent,mypasswd1,0,0,852,861,852,861,1000000000,-1537000,0,2700000,0,0,0,995763000,998463000,1
14,8,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
14,8,TrendStrategy,passwd1,0,0,701,857,701,857,1000000000,-1324000,0,46800000,0,0,0,951876000,998676000,1
14,8,AntiTrendStrategy1,passwd2,0,0,829,631,829,631,1000000000,-64451000,0,59400000,0,0,0,876149000,935549000,1
14,8,AntiTrendStrategy2,passwd3,0,0,865,600,865,600,1000000000,-46942000,0,79500000,0,0,0,873558000,953058000,1
14,8,SRandomStrategy0000,passwd4,0,0,439,617,439,617,1000000000,73813000,0,53400000,0,0,0,1020413000,1073813000,1
14,8,SRandomStrategy0001,passwd5,0,0,546,875,546,875,1000000000,41632000,0,98700000,0,0,0,942932000,1041632000,1
14,8,SRandomStrategy0002,passwd6,0,0,481,769,481,769,1000000000,54695000,0,86400000,0,0,0,968295000,1054695000,1
14,8,RsiStrategy,passwd7,0,0,546,440,546,440,1000000000,-45751000,0,31800000,0,0,0,922449000,954249000,1
14,8,SRsiStrategy1,passwd8,0,0,28,85,28,85,1000000000,10934000,0,17100000,0,0,0,993834000,1010934000,1
14,8,SRsiStrategy2,passwd9,0,0,119,128,119,128,1000000000,8561000,0,2700000,0,0,0,1005861000,1008561000,1
14,8,SRsiStrategy3,passwd10,0,0,147,44,147,44,1000000000,-28857000,0,30900000,0,0,0,940243000,971143000,1
14,8,MovingAverageStrategy,passwd11,0,0,48,18,48,18,1000000000,-9786000,0,9000000,0,0,0,981214000,990214000,1
14,8,SMovingAverageStrategy1,passwd12,0,0,80,94,80,94,1000000000,-4759000,0,4200000,0,0,0,991041000,995241000,1
14,8,SMovingAverageStrategy2,passwd13,0,0,65,66,65,66,1000000000,-3554000,0,300000,0,0,0,996146000,996446000,1
14,8,SMovingAverageStrategy3,passwd14,0,0,76,75,76,75,1000000000,-849000,0,300000,0,0,0,998851000,999151000,1
14,8,SFSpreadStrategy1,passwd15,0,0,360,522,360,522,1000000000,65651000,0,48600000,0,0,0,1017051000,1065651000,1
14,8,SFSpreadStrategy2,passwd16,0,0,527,668,527,668,1000000000,59267000,0,42300000,0,0,0,1016967000,1059267000,1
14,8,DayTradeStrategy1,passwd17,0,0,491,195,491,195,1000000000,-52541000,0,88800000,0,0,0,858659000,947459000,1
14,8,DayTradeStrategy2,passwd18,0,0,551,206,551,206,1000000000,-54202000,0,103500000,0,0,0,842298000,945798000,1
