Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
11,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009200000,1
11,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
11,8,URandomAgent,mypasswd1,32,41,651,634,683,675,1000000000,1316000,0,2400000,0,0,0,998916000,1001316000,1
11,8,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
11,8,TrendStrategy,passwd1,85,155,474,596,559,751,1000000000,-1527000,0,57600000,0,0,0,940873000,998473000,1
11,8,AntiTrendStrategy1,passwd2,0,72,751,400,751,472,1000000000,-51543000,0,83700000,0,0,0,864757000,948457000,1
11,8,AntiTrendStrategy2,passwd3,0,31,755,451,755,482,1000000000,-35845000,0,81900000,0,0,0,882255000,964155000,1
11,8,SRandomStrategy0000,passwd4,96,0,201,512,297,512,1000000000,61371000,0,64500000,0,0,0,996871000,1061371000,1
11,8,SRandomStrategy0001,passwd5,59,0,331,644,390,644,1000000000,29240000,0,76200000,0,0,0,953040000,1029240000,1
11,8,SRandomStrategy0002,passwd6,60,28,225,529,285,557,1000000000,42073000,0,81600000,0,0,0,960473000,1042073000,1
11,8,RsiStrategy,passwd7,0,0,546,213,546,213,1000000000,-37222000,0,99900000,0,0,0,862878000,962778000,1
11,8,SRsiStrategy1,passwd8,0,0,28,85,28,85,1000000000,8597000,0,17100000,0,0,0,991497000,1008597000,1
11,8,SRsiStrategy2,passwd9,0,0,102,128,102,128,1000000000,7525000,0,7800000,0,0,0,999725000,1007525000,1
11,8,SRsiStrategy3,passwd10,0,0,147,26,147,26,1000000000,-24328000,0,36300000,0,0,0,939372000,975672000,1
11,8,MovingAverageStrategy,passwd11,0,0,48,18,48,18,1000000000,-8556000,0,9000000,0,0,0,982444000,991444000,1
11,8,SMovingAverageStrategy1,passwd12,0,0,43,49,43,49,1000000000,-5819000,0,1800000,0,0,0,992381000,994181000,1
11,8,SMovingAverageStrategy2,passwd13,0,0,34,44,34,44,1000000000,-4646000,0,3000000,0,0,0,992354000,995354000,1
11,8,SMovingAverageStrategy3,passwd14,0,0,41,55,41,55,1000000000,-2397000,0,4200000,0,0,0,993403000,997603000,1
11,8,SFSpreadStrategy1,passwd15,21,0,130,461,151,461,1000000000,54783000,0,93000000,0,0,0,961783000,1054783000,1
11,8,SFSpreadStrategy2,passwd16,19,0,231,576,250,576,1000000000,46032000,0,97800000,0,0,0,948232000,1046032000,1
11,8,DayTradeStrategy1,passwd17,0,13,451,127,451,140,1000000000,-39606000,0,93300000,0,0,0,867094000,960394000,1
11,8,DayTradeStrategy2,passwd18,0,32,470,111,470,143,1000000000,-39448000,0,98100000,0,0,0,862452000,960552000,1
