Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
28,4,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543000000,1
28,4,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
28,4,URandomAgent,mypasswd1,41,32,1659,1964,1700,1996,1000000000,-20549000,0,88800000,0,0,0,890651000,979451000,1
28,4,UMovingAverageAgent,mypasswd2,0,34,99,66,99,100,1000000000,-872000,0,300000,0,0,0,998828000,999128000,1
28,4,TrendStrategy,passwd1,18,89,1659,1636,1677,1725,1000000000,-19372000,0,14400000,0,0,0,966228000,980628000,1
28,4,AntiTrendStrategy1,passwd2,23,22,1466,1579,1489,1601,1000000000,-50548000,0,33600000,0,0,0,915852000,949452000,1
28,4,AntiTrendStrategy2,passwd3,82,38,1649,1755,1731,1793,1000000000,-30479000,0,18600000,0,0,0,950921000,969521000,1
28,4,SRandomStrategy0000,passwd4,26,52,1439,1347,1465,1399,1000000000,71808000,0,19800000,0,0,0,1052008000,1071808000,1
28,4,SRandomStrategy0001,passwd5,54,49,1554,1530,1608,1579,1000000000,34096000,0,8700000,0,0,0,1025396000,1034096000,1
28,4,SRandomStrategy0002,passwd6,55,45,1441,1646,1496,1691,1000000000,42145000,0,58500000,0,0,0,983645000,1042145000,1
28,4,RsiStrategy,passwd7,0,0,1011,1112,1011,1112,1000000000,-23614000,0,30300000,0,0,0,946086000,976386000,1
28,4,SRsiStrategy1,passwd8,0,0,323,188,323,188,1000000000,5940000,0,40500000,0,0,0,965440000,1005940000,1
28,4,SRsiStrategy2,passwd9,0,0,358,225,358,225,1000000000,-3346000,0,39900000,0,0,0,956754000,996654000,1
28,4,SRsiStrategy3,passwd10,0,0,337,170,337,170,1000000000,-32176000,0,50100000,0,0,0,917724000,967824000,1
28,4,MovingAverageStrategy,passwd11,0,0,248,210,248,210,1000000000,-18076000,0,11400000,0,0,0,970524000,981924000,1
28,4,SMovingAverageStrategy1,passwd12,45,46,233,233,278,279,1000000000,-9421000,0,300000,0,0,0,990279000,990579000,1
28,4,SMovingAverageStrategy2,passwd13,40,15,219,184,259,199,1000000000,-3499000,0,18000000,0,0,0,978501000,996501000,1
28,4,SMovingAverageStrategy3,passwd14,37,19,208,214,245,233,1000000000,-6050000,0,3600000,0,0,0,990350000,993950000,1
28,4,SFSpreadStrategy1,passwd15,44,0,1080,986,1124,986,1000000000,67759000,0,41400000,0,0,0,1026359000,1067759000,1
28,4,SFSpreadStrategy2,passwd16,11,0,1182,1101,1193,1101,1000000000,61434000,0,27600000,0,0,0,1033834000,1061434000,1
28,4,DayTradeStrategy1,passwd17,0,14,601,676,601,690,1000000000,-34466000,0,26700000,0,0,0,938834000,965534000,1
28,4,DayTradeStrategy2,passwd18,0,21,729,673,729,694,1000000000,-30714000,0,10500000,0,0,0,958786000,969286000,1
