Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
8,5,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800000,1
8,5,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
8,5,URandomAgent,mypasswd1,98,43,391,416,489,459,1000000000,2186000,0,9000000,0,0,0,993186000,1002186000,1
8,5,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
8,5,TrendStrategy,passwd1,52,57,310,366,362,423,1000000000,-6084000,0,18300000,0,0,0,975616000,993916000,1
8,5,AntiTrendStrategy1,passwd2,0,34,539,227,539,261,1000000000,-36052000,0,83400000,0,0,0,880548000,963948000,1
8,5,AntiTrendStrategy2,passwd3,30,79,632,321,662,400,1000000000,-18560000,0,78600000,0,0,0,902840000,981440000,1
8,5,SRandomStrategy0000,passwd4,0,0,201,512,201,512,1000000000,44266000,0,93300000,0,0,0,950966000,1044266000,1
8,5,SRandomStrategy0001,passwd5,0,0,331,644,331,644,1000000000,12025000,0,93900000,0,0,0,918125000,1012025000,1
8,5,SRandomStrategy0002,passwd6,0,0,225,529,225,529,1000000000,25353000,0,91200000,0,0,0,934153000,1025353000,1
8,5,RsiStrategy,passwd7,0,0,546,213,546,213,1000000000,-18907000,0,99900000,0,0,0,881193000,981093000,1
8,5,SRsiStrategy1,passwd8,0,0,28,46,28,46,1000000000,7100000,0,5400000,0,0,0,1001700000,1007100000,1
8,5,SRsiStrategy2,passwd9,0,0,102,90,102,90,1000000000,7691000,0,3600000,0,0,0,1004091000,1007691000,1
8,5,SRsiStrategy3,passwd10,0,0,147,0,147,0,1000000000,-16581000,0,44100000,0,0,0,939319000,983419000,1
8,5,MovingAverageStrategy,passwd11,0,0,48,18,48,18,1000000000,-6906000,0,9000000,0,0,0,984094000,993094000,1
8,5,SMovingAverageStrategy1,passwd12,0,0,43,22,43,22,1000000000,-4880000,0,6300000,0,0,0,988820000,995120000,1
8,5,SMovingAverageStrategy2,passwd13,0,0,34,17,34,17,1000000000,-3927000,0,5100000,0,0,0,990973000,996073000,1
8,5,SMovingAverageStrategy3,passwd14,0,0,41,35,41,35,1000000000,-2227000,0,1800000,0,0,0,995973000,997773000,1
8,5,SFSpreadStrategy1,passwd15,0,0,130,461,130,461,1000000000,36578000,0,99300000,0,0,0,937278000,1036578000,1
8,5,SFSpreadStrategy2,passwd16,0,0,231,576,231,576,1000000000,27057000,0,103500000,0,0,0,923557000,1027057000,1
8,5,DayTradeStrategy1,passwd17,0,0,379,127,379,127,1000000000,-24938000,0,75600000,0,0,0,899462000,975062000,1
8,5,DayTradeStrategy2,passwd18,35,2,371,109,406,111,1000000000,-23194000,0,88500000,0,0,0,888306000,976806000,1
