Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
4,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401400000,1
4,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
4,8,URandomAgent,mypasswd1,83,41,169,249,252,290,1000000000,-2969000,0,11400000,0,0,0,985631000,997031000,1
4,8,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
4,8,TrendStrategy,passwd1,11,33,195,121,206,154,1000000000,-466000,0,15600000,0,0,0,983934000,999534000,1
4,8,AntiTrendStrategy1,passwd2,150,17,190,138,340,155,1000000000,1443000,0,55500000,0,0,0,945943000,1001443000,1
4,8,AntiTrendStrategy2,passwd3,49,0,167,174,216,174,1000000000,-827000,0,12600000,0,0,0,986573000,999173000,1
4,8,SRandomStrategy0000,passwd4,29,157,172,284,201,441,1000000000,-487000,0,72000000,0,0,0,927513000,999513000,1
4,8,SRandomStrategy0001,passwd5,66,152,240,183,306,335,1000000000,-2810000,0,8700000,0,0,0,988490000,997190000,1
4,8,SRandomStrategy0002,passwd6,45,132,180,155,225,287,1000000000,452000,0,18600000,0,0,0,981852000,1000452000,1
4,8,RsiStrategy,passwd7,175,0,94,213,269,213,1000000000,7986000,0,16800000,0,0,0,991186000,1007986000,1
4,8,SRsiStrategy1,passwd8,0,0,0,46,0,46,1000000000,1380000,0,13800000,0,0,0,987580000,1001380000,1
4,8,SRsiStrategy2,passwd9,0,0,50,90,50,90,1000000000,5246000,0,12000000,0,0,0,993246000,1005246000,1
4,8,SRsiStrategy3,passwd10,29,0,43,0,72,0,1000000000,1622000,0,21600000,0,0,0,980022000,1001622000,1
4,8,MovingAverageStrategy,passwd11,0,18,48,0,48,18,1000000000,-1536000,0,9000000,0,0,0,989464000,998464000,1
4,8,SMovingAverageStrategy1,passwd12,0,0,43,22,43,22,1000000000,-1310000,0,6300000,0,0,0,992390000,998690000,1
4,8,SMovingAverageStrategy2,passwd13,0,0,34,17,34,17,1000000000,-1037000,0,5100000,0,0,0,993863000,998963000,1
4,8,SMovingAverageStrategy3,passwd14,0,0,41,35,41,35,1000000000,-1207000,0,1800000,0,0,0,996993000,998793000,1
4,8,SFSpreadStrategy1,passwd15,0,125,130,157,130,282,1000000000,-1546000,0,45600000,0,0,0,952854000,998454000,1
4,8,SFSpreadStrategy2,passwd16,0,162,231,131,231,293,1000000000,-2331000,0,18600000,0,0,0,979069000,997669000,1
4,8,DayTradeStrategy1,passwd17,99,0,121,127,220,127,1000000000,-1414000,0,27900000,0,0,0,970686000,998586000,1
4,8,DayTradeStrategy2,passwd18,101,0,103,109,204,109,1000000000,-189000,0,28500000,0,0,0,971311000,999811000,1
