Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
18,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728400000,1
18,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
18,8,URandomAgent,mypasswd1,0,0,1118,1257,1118,1257,1000000000,1349000,0,41700000,0,0,0,959649000,1001349000,1
18,8,UMovingAverageAgent,mypasswd2,0,0,41,42,41,42,1000000000,-1373000,0,300000,0,0,0,998327000,998627000,1
18,8,TrendStrategy,passwd1,0,0,930,1176,930,1176,1000000000,-2695000,0,73800000,0,0,0,923505000,997305000,1
18,8,AntiTrendStrategy1,passwd2,0,0,970,816,970,816,1000000000,-63066000,0,46200000,0,0,0,890734000,936934000,1
18,8,AntiTrendStrategy2,passwd3,0,0,1103,839,1103,839,1000000000,-46793000,0,79200000,0,0,0,874007000,953207000,1
18,8,SRandomStrategy0000,passwd4,0,0,801,815,801,815,1000000000,71282000,0,4200000,0,0,0,1067082000,1071282000,1
18,8,SRandomStrategy0001,passwd5,0,0,836,1067,836,1067,1000000000,40158000,0,69300000,0,0,0,970858000,1040158000,1
18,8,SRandomStrategy0002,passwd6,0,0,804,997,804,997,1000000000,56631000,0,57900000,0,0,0,998731000,1056631000,1
18,8,RsiStrategy,passwd7,0,0,694,524,694,524,1000000000,-43181000,0,51000000,0,0,0,905819000,956819000,1
18,8,SRsiStrategy1,passwd8,0,0,28,85,28,85,1000000000,10991000,0,17100000,0,0,0,993891000,1010991000,1
18,8,SRsiStrategy2,passwd9,0,0,119,153,119,153,1000000000,9445000,0,10200000,0,0,0,999245000,1009445000,1
18,8,SRsiStrategy3,passwd10,0,0,147,44,147,44,1000000000,-28960000,0,30900000,0,0,0,940140000,971040000,1
18,8,MovingAverageStrategy,passwd11,0,0,104,163,104,163,1000000000,-11911000,0,17700000,0,0,0,970389000,988089000,1
18,8,SMovingAverageStrategy1,passwd12,0,0,169,116,169,116,1000000000,-6368000,0,15900000,0,0,0,977732000,993632000,1
18,8,SMovingAverageStrategy2,passwd13,0,0,143,84,143,84,1000000000,-4969000,0,17700000,0,0,0,977331000,995031000,1
18,8,SMovingAverageStrategy3,passwd14,0,0,116,110,116,110,1000000000,-1892000,0,1800000,0,0,0,996308000,998108000,1
18,8,SFSpreadStrategy1,passwd15,0,0,511,629,511,629,1000000000,65661000,0,35400000,0,0,0,1030261000,1065661000,1
18,8,SFSpreadStrategy2,passwd16,0,0,705,827,705,827,1000000000,59331000,0,36600000,0,0,0,1022731000,1059331000,1
18,8,DayTradeStrategy1,passwd17,0,0,501,322,501,322,1000000000,-51074000,0,53700000,0,0,0,895226000,948926000,1
18,8,DayTradeStrategy2,passwd18,0,0,601,375,601,375,1000000000,-52566000,0,67800000,0,0,0,879634000,947434000,1
