Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
22,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754200000,1
22,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
22,8,URandomAgent,mypasswd1,0,0,1234,1583,1234,1583,1000000000,-23705000,0,104700000,0,0,0,871595000,976295000,1
22,8,UMovingAverageAgent,mypasswd2,0,0,88,66,88,66,1000000000,-344000,0,6600000,0,0,0,993056000,999656000,1
22,8,TrendStrategy,passwd1,0,0,1210,1317,1210,1317,1000000000,-16965000,0,32100000,0,0,0,950935000,983035000,1
22,8,AntiTrendStrategy1,passwd2,0,0,1147,1335,1147,1335,1000000000,-60683000,0,56400000,0,0,0,882917000,939317000,1
22,8,AntiTrendStrategy2,passwd3,0,0,1251,1429,1251,1429,1000000000,-36807000,0,53400000,0,0,0,909793000,963193000,1
22,8,SRandomStrategy0000,passwd4,0,0,1175,931,1175,931,1000000000,72851000,0,73200000,0,0,0,999651000,1072851000,1
22,8,SRandomStrategy0001,passwd5,0,0,1323,1131,1323,1131,1000000000,36256000,0,57600000,0,0,0,978656000,1036256000,1
22,8,SRandomStrategy0002,passwd6,0,0,1126,1145,1126,1145,1000000000,46409000,0,5700000,0,0,0,1040709000,1046409000,1
22,8,RsiStrategy,passwd7,0,0,764,991,764,991,1000000000,-35623000,0,68100000,0,0,0,896277000,964377000,1
22,8,SRsiStrategy1,passwd8,0,0,192,137,192,137,1000000000,10228000,0,16500000,0,0,0,993728000,1010228000,1
22,8,SRsiStrategy2,passwd9,0,0,210,225,210,225,1000000000,523000,0,4500000,0,0,0,996023000,1000523000,1
22,8,SRsiStrategy3,passwd10,0,0,208,130,208,130,1000000000,-25433000,0,23400000,0,0,0,951167000,974567000,1
22,8,MovingAverageStrategy,passwd11,0,0,153,210,153,210,1000000000,-18500000,0,17100000,0,0,0,964400000,981500000,1
22,8,SMovingAverageStrategy1,passwd12,0,0,198,233,198,233,1000000000,-10191000,0,10500000,0,0,0,979309000,989809000,1
22,8,SMovingAverageStrategy2,passwd13,0,0,182,167,182,167,1000000000,-4065000,0,4500000,0,0,0,991435000,995935000,1
22,8,SMovingAverageStrategy3,passwd14,0,0,174,214,174,214,1000000000,-6960000,0,12000000,0,0,0,981040000,993040000,1
22,8,SFSpreadStrategy1,passwd15,0,0,984,672,984,672,1000000000,71817000,0,93600000,0,0,0,978217000,1071817000,1
22,8,SFSpreadStrategy2,passwd16,0,0,1163,854,1163,854,1000000000,70275000,0,92700000,0,0,0,977575000,1070275000,1
22,8,DayTradeStrategy1,passwd17,0,0,528,570,528,570,1000000000,-37930000,0,12600000,0,0,0,949470000,962070000,1
22,8,DayTradeStrategy2,passwd18,0,0,647,617,647,617,1000000000,-31153000,0,9000000,0,0,0,959847000,968847000,1
