Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
25,3,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584400000,1
25,3,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
25,3,URandomAgent,mypasswd1,0,36,1493,1670,1493,1706,1000000000,-23002000,0,63900000,0,0,0,913098000,976998000,1
25,3,UMovingAverageAgent,mypasswd2,0,0,88,66,88,66,1000000000,-388000,0,6600000,0,0,0,993012000,999612000,1
25,3,TrendStrategy,passwd1,50,0,1342,1419,1392,1419,1000000000,-19683000,0,8100000,0,0,0,972217000,980317000,1
25,3,AntiTrendStrategy1,passwd2,11,17,1252,1464,1263,1481,1000000000,-56385000,0,65400000,0,0,0,878215000,943615000,1
25,3,AntiTrendStrategy2,passwd3,25,23,1360,1490,1385,1513,1000000000,-35060000,0,38400000,0,0,0,926540000,964940000,1
25,3,SRandomStrategy0000,passwd4,29,0,1187,1042,1216,1042,1000000000,71917000,0,52200000,0,0,0,1019717000,1071917000,1
25,3,SRandomStrategy0001,passwd5,0,23,1371,1347,1371,1370,1000000000,34998000,0,300000,0,0,0,1034698000,1034998000,1
25,3,SRandomStrategy0002,passwd6,0,68,1293,1296,1293,1364,1000000000,44678000,0,21300000,0,0,0,1023378000,1044678000,1
25,3,RsiStrategy,passwd7,39,0,876,1070,915,1070,1000000000,-32218000,0,46500000,0,0,0,921282000,967782000,1
25,3,SRsiStrategy1,passwd8,49,0,274,137,323,137,1000000000,8752000,0,55800000,0,0,0,952952000,1008752000,1
25,3,SRsiStrategy2,passwd9,26,0,332,225,358,225,1000000000,-1321000,0,39900000,0,0,0,958779000,998679000,1
25,3,SRsiStrategy3,passwd10,16,0,321,130,337,130,1000000000,-27321000,0,62100000,0,0,0,910579000,972679000,1
25,3,MovingAverageStrategy,passwd11,0,0,153,210,153,210,1000000000,-18386000,0,17100000,0,0,0,964514000,981614000,1
25,3,SMovingAverageStrategy1,passwd12,0,0,198,233,198,233,1000000000,-10121000,0,10500000,0,0,0,979379000,989879000,1
25,3,SMovingAverageStrategy2,passwd13,0,0,182,184,182,184,1000000000,-3364000,0,600000,0,0,0,996036000,996636000,1
25,3,SMovingAverageStrategy3,passwd14,0,0,174,214,174,214,1000000000,-6880000,0,12000000,0,0,0,981120000,993120000,1
25,3,SFSpreadStrategy1,passwd15,0,65,984,877,984,942,1000000000,70587000,0,12600000,0,0,0,1057987000,1070587000,1
25,3,SFSpreadStrategy2,passwd16,0,92,1163,945,1163,1037,1000000000,69278000,0,37800000,0,0,0,1031478000,1069278000,1
25,3,DayTradeStrategy1,passwd17,35,0,566,629,601,629,1000000000,-35837000,0,8400000,0,0,0,955763000,964163000,1
25,3,DayTradeStrategy2,passwd18,44,0,685,646,729,646,1000000000,-30244000,0,24900000,0,0,0,944856000,969756000,1
