Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
20,5,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631800000,1
20,5,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
20,5,URandomAgent,mypasswd1,21,32,1171,1290,1192,1322,1000000000,-1292000,0,39000000,0,0,0,959708000,998708000,1
20,5,UMovingAverageAgent,mypasswd2,0,24,88,42,88,66,1000000000,-1534000,0,6600000,0,0,0,991866000,998466000,1
20,5,TrendStrategy,passwd1,39,41,942,1214,981,1255,1000000000,-7481000,0,82200000,0,0,0,910319000,992519000,1
20,5,AntiTrendStrategy1,passwd2,48,64,1076,899,1124,963,1000000000,-60300000,0,48300000,0,0,0,891400000,939700000,1
20,5,AntiTrendStrategy2,passwd3,56,29,1145,891,1201,920,1000000000,-41661000,0,84300000,0,0,0,874039000,958339000,1
20,5,SRandomStrategy0000,passwd4,0,42,895,861,895,903,1000000000,70639000,0,2400000,0,0,0,1068239000,1070639000,1
20,5,SRandomStrategy0001,passwd5,65,0,948,1081,1013,1081,1000000000,35207000,0,20400000,0,0,0,1014807000,1035207000,1
20,5,SRandomStrategy0002,passwd6,64,81,942,1064,1006,1145,1000000000,52626000,0,41700000,0,0,0,1010926000,1052626000,1
20,5,RsiStrategy,passwd7,54,0,694,610,748,610,1000000000,-39803000,0,41400000,0,0,0,918797000,960197000,1
20,5,SRsiStrategy1,passwd8,81,0,28,119,109,119,1000000000,9953000,0,3000000,0,0,0,1006953000,1009953000,1
20,5,SRsiStrategy2,passwd9,0,0,119,225,119,225,1000000000,8959000,0,31800000,0,0,0,977159000,1008959000,1
20,5,SRsiStrategy3,passwd10,0,0,147,130,147,130,1000000000,-26552000,0,5100000,0,0,0,968348000,973448000,1
20,5,MovingAverageStrategy,passwd11,0,0,138,163,138,163,1000000000,-13101000,0,7500000,0,0,0,979399000,986899000,1
20,5,SMovingAverageStrategy1,passwd12,0,67,169,116,169,183,1000000000,-5308000,0,4200000,0,0,0,990492000,994692000,1
20,5,SMovingAverageStrategy2,passwd13,0,51,143,84,143,135,1000000000,-3789000,0,2400000,0,0,0,993811000,996211000,1
20,5,SMovingAverageStrategy3,passwd14,0,104,152,110,152,214,1000000000,-1700000,0,18600000,0,0,0,979700000,998300000,1
20,5,SFSpreadStrategy1,passwd15,20,32,511,640,531,672,1000000000,63301000,0,42300000,0,0,0,1021001000,1063301000,1
20,5,SFSpreadStrategy2,passwd16,46,0,705,827,751,827,1000000000,56891000,0,22800000,0,0,0,1034091000,1056891000,1
20,5,DayTradeStrategy1,passwd17,27,0,501,353,528,353,1000000000,-47219000,0,52500000,0,0,0,900281000,952781000,1
20,5,DayTradeStrategy2,passwd18,46,0,601,396,647,396,1000000000,-47836000,0,75300000,0,0,0,876864000,952164000,1
