Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
4,4,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279000000,1
4,4,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
4,4,URandomAgent,mypasswd1,83,7,169,249,252,256,1000000000,-2969000,0,1200000,0,0,0,995831000,997031000,1
4,4,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
4,4,TrendStrategy,passwd1,0,33,195,121,195,154,1000000000,-466000,0,12300000,0,0,0,987234000,999534000,1
4,4,AntiTrendStrategy1,passwd2,110,0,190,138,300,138,1000000000,1443000,0,48600000,0,0,0,952843000,1001443000,1
4,4,AntiTrendStrategy2,passwd3,49,0,167,174,216,174,1000000000,-827000,0,12600000,0,0,0,986573000,999173000,1
4,4,SRandomStrategy0000,passwd4,0,61,172,284,172,345,1000000000,-487000,0,51900000,0,0,0,947613000,999513000,1
4,4,SRandomStrategy0001,passwd5,0,84,240,183,240,267,1000000000,-2810000,0,8100000,0,0,0,989090000,997190000,1
4,4,SRandomStrategy0002,passwd6,0,65,180,155,180,220,1000000000,452000,0,12000000,0,0,0,988452000,1000452000,1
4,4,RsiStrategy,passwd7,58,0,94,213,152,213,1000000000,7986000,0,18300000,0,0,0,989686000,1007986000,1
4,4,SRsiStrategy1,passwd8,0,0,0,46,0,46,1000000000,1380000,0,13800000,0,0,0,987580000,1001380000,1
4,4,SRsiStrategy2,passwd9,0,0,50,90,50,90,1000000000,5246000,0,12000000,0,0,0,993246000,1005246000,1
4,4,SRsiStrategy3,passwd10,0,0,43,0,43,0,1000000000,1622000,0,12900000,0,0,0,988722000,1001622000,1
4,4,MovingAverageStrategy,passwd11,0,18,48,0,48,18,1000000000,-1536000,0,9000000,0,0,0,989464000,998464000,1
4,4,SMovingAverageStrategy1,passwd12,0,0,43,22,43,22,1000000000,-1310000,0,6300000,0,0,0,992390000,998690000,1
4,4,SMovingAverageStrategy2,passwd13,0,0,34,17,34,17,1000000000,-1037000,0,5100000,0,0,0,993863000,998963000,1
4,4,SMovingAverageStrategy3,passwd14,0,0,41,35,41,35,1000000000,-1207000,0,1800000,0,0,0,996993000,998793000,1
4,4,SFSpreadStrategy1,passwd15,0,47,130,157,130,204,1000000000,-1546000,0,22200000,0,0,0,976254000,998454000,1
4,4,SFSpreadStrategy2,passwd16,0,59,231,131,231,190,1000000000,-2331000,0,12300000,0,0,0,985369000,997669000,1
4,4,DayTradeStrategy1,passwd17,46,0,121,127,167,127,1000000000,-1414000,0,12000000,0,0,0,986586000,998586000,1
4,4,DayTradeStrategy2,passwd18,28,0,103,109,131,109,1000000000,-189000,0,6600000,0,0,0,993211000,999811000,1
