Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
29,4,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810000000,1
29,4,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
29,4,URandomAgent,mypasswd1,0,68,1744,1996,1744,2064,1000000000,-27419000,0,96000000,0,0,0,876581000,972581000,1
29,4,UMovingAverageAgent,mypasswd2,0,0,99,100,99,100,1000000000,-318000,0,300000,0,0,0,999382000,999682000,1
29,4,TrendStrategy,passwd1,25,27,1768,1725,1793,1752,1000000000,-19544000,0,12300000,0,0,0,968156000,980456000,1
29,4,AntiTrendStrategy1,passwd2,0,59,1489,1626,1489,1685,1000000000,-52893000,0,58800000,0,0,0,888307000,947107000,1
29,4,AntiTrendStrategy2,passwd3,22,88,1731,1869,1753,1957,1000000000,-31725000,0,61200000,0,0,0,907075000,968275000,1
29,4,SRandomStrategy0000,passwd4,27,0,1504,1461,1531,1461,1000000000,73871000,0,21000000,0,0,0,1052871000,1073871000,1
29,4,SRandomStrategy0001,passwd5,74,0,1608,1579,1682,1579,1000000000,34612000,0,30900000,0,0,0,1003712000,1034612000,1
29,4,SRandomStrategy0002,passwd6,58,0,1594,1718,1652,1718,1000000000,36566000,0,19800000,0,0,0,1016766000,1036566000,1
29,4,RsiStrategy,passwd7,0,88,1011,1112,1011,1200,1000000000,-26038000,0,56700000,0,0,0,917262000,973962000,1
29,4,SRsiStrategy1,passwd8,0,0,323,188,323,188,1000000000,9180000,0,40500000,0,0,0,968680000,1009180000,1
29,4,SRsiStrategy2,passwd9,0,0,358,225,358,225,1000000000,-154000,0,39900000,0,0,0,959946000,999846000,1
29,4,SRsiStrategy3,passwd10,0,21,337,188,337,209,1000000000,-28240000,0,38400000,0,0,0,933360000,971760000,1
29,4,MovingAverageStrategy,passwd11,0,0,248,210,248,210,1000000000,-17164000,0,11400000,0,0,0,971436000,982836000,1
29,4,SMovingAverageStrategy1,passwd12,0,0,310,279,310,279,1000000000,-10220000,0,9300000,0,0,0,980480000,989780000,1
29,4,SMovingAverageStrategy2,passwd13,0,0,259,199,259,199,1000000000,-2868000,0,18000000,0,0,0,979132000,997132000,1
29,4,SMovingAverageStrategy3,passwd14,0,0,263,233,263,233,1000000000,-6376000,0,9000000,0,0,0,984624000,993624000,1
29,4,SFSpreadStrategy1,passwd15,127,0,1173,986,1300,986,1000000000,71295000,0,94200000,0,0,0,977095000,1071295000,1
29,4,SFSpreadStrategy2,passwd16,113,0,1255,1101,1368,1101,1000000000,63912000,0,80100000,0,0,0,983812000,1063912000,1
29,4,DayTradeStrategy1,passwd17,0,57,601,833,601,890,1000000000,-36696000,0,86700000,0,0,0,876604000,963304000,1
29,4,DayTradeStrategy2,passwd18,0,38,729,776,729,814,1000000000,-29781000,0,25500000,0,0,0,944719000,970219000,1
