Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
14,8,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806400000,1
14,8,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
14,8,URandomAgent,mypasswd1,145,51,707,810,852,861,1000000000,-4087000,0,2700000,0,0,0,993213000,995913000,1
14,8,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
14,8,TrendStrategy,passwd1,56,106,645,751,701,857,1000000000,-5035000,0,46800000,0,0,0,948165000,994965000,1
14,8,AntiTrendStrategy1,passwd2,78,46,751,585,829,631,1000000000,-60256000,0,59400000,0,0,0,880344000,939744000,1
14,8,AntiTrendStrategy2,passwd3,78,65,787,535,865,600,1000000000,-40646000,0,79500000,0,0,0,879854000,959354000,1
14,8,SRandomStrategy0000,passwd4,65,10,374,607,439,617,1000000000,68002000,0,53400000,0,0,0,1014602000,1068002000,1
14,8,SRandomStrategy0001,passwd5,40,128,506,747,546,875,1000000000,35073000,0,98700000,0,0,0,936373000,1035073000,1
14,8,SRandomStrategy0002,passwd6,68,48,413,721,481,769,1000000000,47343000,0,86400000,0,0,0,960943000,1047343000,1
14,8,RsiStrategy,passwd7,0,60,546,380,546,440,1000000000,-42843000,0,31800000,0,0,0,925357000,957157000,1
14,8,SRsiStrategy1,passwd8,0,0,28,85,28,85,1000000000,9338000,0,17100000,0,0,0,992238000,1009338000,1
14,8,SRsiStrategy2,passwd9,17,0,102,128,119,128,1000000000,7863000,0,2700000,0,0,0,1005163000,1007863000,1
14,8,SRsiStrategy3,passwd10,0,0,147,44,147,44,1000000000,-25973000,0,30900000,0,0,0,943127000,974027000,1
14,8,MovingAverageStrategy,passwd11,0,0,48,18,48,18,1000000000,-8946000,0,9000000,0,0,0,982054000,991054000,1
14,8,SMovingAverageStrategy1,passwd12,0,45,80,49,80,94,1000000000,-3891000,0,4200000,0,0,0,991909000,996109000,1
14,8,SMovingAverageStrategy2,passwd13,0,22,65,44,65,66,1000000000,-2966000,0,300000,0,0,0,996734000,997034000,1
14,8,SMovingAverageStrategy3,passwd14,0,20,76,55,76,75,1000000000,-261000,0,300000,0,0,0,999439000,999739000,1
14,8,SFSpreadStrategy1,passwd15,39,61,321,461,360,522,1000000000,62447000,0,48600000,0,0,0,1013847000,1062447000,1
14,8,SFSpreadStrategy2,passwd16,47,92,480,576,527,668,1000000000,56416000,0,42300000,0,0,0,1014116000,1056416000,1
14,8,DayTradeStrategy1,passwd17,40,0,451,195,491,195,1000000000,-45173000,0,88800000,0,0,0,866027000,954827000,1
14,8,DayTradeStrategy2,passwd18,81,0,470,206,551,206,1000000000,-46405000,0,103500000,0,0,0,850095000,953595000,1
