Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
26,6,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628800000,1
26,6,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
26,6,URandomAgent,mypasswd1,66,37,1493,1789,1559,1826,1000000000,-18792000,0,80100000,0,0,0,901108000,981208000,1
26,6,UMovingAverageAgent,mypasswd2,11,0,88,66,99,66,1000000000,-1158000,0,9900000,0,0,0,988942000,998842000,1
26,6,TrendStrategy,passwd1,101,0,1435,1513,1536,1513,1000000000,-18269000,0,6900000,0,0,0,974831000,981731000,1
26,6,AntiTrendStrategy1,passwd2,34,52,1305,1504,1339,1556,1000000000,-47643000,0,65100000,0,0,0,887257000,952357000,1
26,6,AntiTrendStrategy2,passwd3,0,106,1441,1542,1441,1648,1000000000,-28810000,0,62100000,0,0,0,909090000,971190000,1
26,6,SRandomStrategy0000,passwd4,48,97,1350,1082,1398,1179,1000000000,67574000,0,65700000,0,0,0,1001874000,1067574000,1
26,6,SRandomStrategy0001,passwd5,97,56,1401,1407,1498,1463,1000000000,33807000,0,10500000,0,0,0,1023307000,1033807000,1
26,6,SRandomStrategy0002,passwd6,64,46,1309,1445,1373,1491,1000000000,42916000,0,35400000,0,0,0,1007516000,1042916000,1
26,6,RsiStrategy,passwd7,0,42,1011,1070,1011,1112,1000000000,-23025000,0,30300000,0,0,0,946675000,976975000,1
26,6,SRsiStrategy1,passwd8,0,51,323,137,323,188,1000000000,4202000,0,40500000,0,0,0,963702000,1004202000,1
26,6,SRsiStrategy2,passwd9,0,0,358,225,358,225,1000000000,-4676000,0,39900000,0,0,0,955424000,995324000,1
26,6,SRsiStrategy3,passwd10,0,40,337,130,337,170,1000000000,-33926000,0,50100000,0,0,0,915974000,966074000,1
26,6,MovingAverageStrategy,passwd11,0,0,153,210,153,210,1000000000,-16391000,0,17100000,0,0,0,966509000,983609000,1
26,6,SMovingAverageStrategy1,passwd12,35,0,198,233,233,233,1000000000,-8896000,0,0,0,0,0,991104000,991104000,1
26,6,SMovingAverageStrategy2,passwd13,37,0,182,184,219,184,1000000000,-3294000,0,10500000,0,0,0,986206000,996706000,1
26,6,SMovingAverageStrategy3,passwd14,34,0,174,214,208,214,1000000000,-5480000,0,1800000,0,0,0,992720000,994520000,1
26,6,SFSpreadStrategy1,passwd15,0,0,1080,966,1080,966,1000000000,66499000,0,34200000,0,0,0,1032299000,1066499000,1
26,6,SFSpreadStrategy2,passwd16,0,0,1182,1084,1182,1084,1000000000,60352000,0,29400000,0,0,0,1030952000,1060352000,1
26,6,DayTradeStrategy1,passwd17,0,0,601,676,601,676,1000000000,-33716000,0,22500000,0,0,0,943784000,966284000,1
26,6,DayTradeStrategy2,passwd18,0,0,729,673,729,673,1000000000,-31274000,0,16800000,0,0,0,951926000,968726000,1
