Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
25,1,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588000000,1
25,1,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
25,1,URandomAgent,mypasswd1,0,2,1493,1670,1493,1672,1000000000,-23002000,0,53700000,0,0,0,923298000,976998000,1
25,1,UMovingAverageAgent,mypasswd2,0,0,88,66,88,66,1000000000,-388000,0,6600000,0,0,0,993012000,999612000,1
25,1,TrendStrategy,passwd1,50,0,1342,1419,1392,1419,1000000000,-19683000,0,8100000,0,0,0,972217000,980317000,1
25,1,AntiTrendStrategy1,passwd2,0,17,1252,1464,1252,1481,1000000000,-56385000,0,68700000,0,0,0,874915000,943615000,1
25,1,AntiTrendStrategy2,passwd3,0,23,1360,1490,1360,1513,1000000000,-35060000,0,45900000,0,0,0,919040000,964940000,1
25,1,SRandomStrategy0000,passwd4,0,0,1187,1042,1187,1042,1000000000,71917000,0,43500000,0,0,0,1028417000,1071917000,1
25,1,SRandomStrategy0001,passwd5,0,23,1371,1347,1371,1370,1000000000,34998000,0,300000,0,0,0,1034698000,1034998000,1
25,1,SRandomStrategy0002,passwd6,0,22,1293,1296,1293,1318,1000000000,44678000,0,7500000,0,0,0,1037178000,1044678000,1
25,1,RsiStrategy,passwd7,0,0,876,1070,876,1070,1000000000,-32218000,0,58200000,0,0,0,909582000,967782000,1
25,1,SRsiStrategy1,passwd8,0,0,274,137,274,137,1000000000,8752000,0,41100000,0,0,0,967652000,1008752000,1
25,1,SRsiStrategy2,passwd9,0,0,332,225,332,225,1000000000,-1321000,0,32100000,0,0,0,966579000,998679000,1
25,1,SRsiStrategy3,passwd10,0,0,321,130,321,130,1000000000,-27321000,0,57300000,0,0,0,915379000,972679000,1
25,1,MovingAverageStrategy,passwd11,0,0,153,210,153,210,1000000000,-18386000,0,17100000,0,0,0,964514000,981614000,1
25,1,SMovingAverageStrategy1,passwd12,0,0,198,233,198,233,1000000000,-10121000,0,10500000,0,0,0,979379000,989879000,1
25,1,SMovingAverageStrategy2,passwd13,0,0,182,184,182,184,1000000000,-3364000,0,600000,0,0,0,996036000,996636000,1
25,1,SMovingAverageStrategy3,passwd14,0,0,174,214,174,214,1000000000,-6880000,0,12000000,0,0,0,981120000,993120000,1
25,1,SFSpreadStrategy1,passwd15,0,0,984,877,984,877,1000000000,70587000,0,32100000,0,0,0,1038487000,1070587000,1
25,1,SFSpreadStrategy2,passwd16,0,0,1163,945,1163,945,1000000000,69278000,0,65400000,0,0,0,1003878000,1069278000,1
25,1,DayTradeStrategy1,passwd17,24,0,566,629,590,629,1000000000,-35837000,0,11700000,0,0,0,952463000,964163000,1
25,1,DayTradeStrategy2,passwd18,13,0,685,646,698,646,1000000000,-30244000,0,15600000,0,0,0,954156000,969756000,1
