Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
3,6,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352200000,1
3,6,U17_2,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
3,6,URandomAgent,mypasswd1,77,0,92,239,169,239,1000000000,-5942000,0,21000000,0,0,0,973058000,994058000,1
3,6,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
3,6,TrendStrategy,passwd1,55,0,140,121,195,121,1000000000,1341000,0,22200000,0,0,0,979141000,1001341000,1
3,6,AntiTrendStrategy1,passwd2,75,0,85,138,160,138,1000000000,1568000,0,6600000,0,0,0,994968000,1001568000,1
3,6,AntiTrendStrategy2,passwd3,98,30,54,144,152,174,1000000000,-2975000,0,6600000,0,0,0,990425000,997025000,1
3,6,SRandomStrategy0000,passwd4,27,116,145,153,172,269,1000000000,-2072000,0,29100000,0,0,0,968828000,997928000,1
3,6,SRandomStrategy0001,passwd5,37,97,203,39,240,136,1000000000,1269000,0,31200000,0,0,0,970069000,1001269000,1
3,6,SRandomStrategy0002,passwd6,0,111,180,40,180,151,1000000000,1961000,0,8700000,0,0,0,993261000,1001961000,1
3,6,RsiStrategy,passwd7,0,69,70,144,70,213,1000000000,4167000,0,42900000,0,0,0,961267000,1004167000,1
3,6,SRsiStrategy1,passwd8,0,0,0,46,0,46,1000000000,0,0,13800000,0,0,0,986200000,1000000000,1
3,6,SRsiStrategy2,passwd9,0,0,50,90,50,90,1000000000,4046000,0,12000000,0,0,0,992046000,1004046000,1
3,6,SRsiStrategy3,passwd10,0,0,43,0,43,0,1000000000,2912000,0,12900000,0,0,0,990012000,1002912000,1
3,6,MovingAverageStrategy,passwd11,0,0,48,0,48,0,1000000000,-96000,0,14400000,0,0,0,985504000,999904000,1
3,6,SMovingAverageStrategy1,passwd12,0,0,43,0,43,0,1000000000,-86000,0,12900000,0,0,0,987014000,999914000,1
3,6,SMovingAverageStrategy2,passwd13,0,0,34,0,34,0,1000000000,-68000,0,10200000,0,0,0,989732000,999932000,1
3,6,SMovingAverageStrategy3,passwd14,0,0,41,0,41,0,1000000000,-82000,0,12300000,0,0,0,987618000,999918000,1
3,6,SFSpreadStrategy1,passwd15,48,96,82,61,130,157,1000000000,-1870000,0,8100000,0,0,0,990030000,998130000,1
3,6,SFSpreadStrategy2,passwd16,47,39,184,43,231,82,1000000000,2887000,0,44700000,0,0,0,958187000,1002887000,1
3,6,DayTradeStrategy1,passwd17,61,0,0,127,61,127,1000000000,-4269000,0,19800000,0,0,0,975931000,995731000,1
3,6,DayTradeStrategy2,passwd18,33,0,0,109,33,109,1000000000,-2691000,0,22800000,0,0,0,974509000,997309000,1
