Date,Session,LoginName,Password,TodaysSellPosition,TodaysBuyPosition,SellPositionUntilYesterday,BuyPositionUntilYesterday,SumOfSellPosition,SumOfBuyPosition,InitialCash,UnrealizedProfit,Profit,Margin,SumOfFee,Loan,SumOfInterest,Surplus,Cash,Status
1,1,su,supasswd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,URandomAgent,mypasswd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,UMovingAverageAgent,mypasswd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,TrendStrategy,passwd1,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,AntiTrendStrategy1,passwd2,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,AntiTrendStrategy2,passwd3,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SRandomStrategy0000,passwd4,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SRandomStrategy0001,passwd5,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SRandomStrategy0002,passwd6,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,RsiStrategy,passwd7,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SRsiStrategy1,passwd8,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SRsiStrategy2,passwd9,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SRsiStrategy3,passwd10,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,MovingAverageStrategy,passwd11,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SMovingAverageStrategy1,passwd12,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SMovingAverageStrategy2,passwd13,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SMovingAverageStrategy3,passwd14,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SFSpreadStrategy1,passwd15,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,SFSpreadStrategy2,passwd16,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,DayTradeStrategy1,passwd17,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
1,1,DayTradeStrategy2,passwd18,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,1000000000,1000000000,1
